mixture_ID,source_1_path,source_1_gain,noise_path,noise_gain
458-126290-0019,train-clean-100/458/126290/458-126290-0019.flac,1.5088810779742432,tr/TMETRO_00_005sp12.wav,0.44694570412247214
1963-142776-0001,train-clean-100/1963/142776/1963-142776-0001.flac,1.4367092164534292,tr/STRAFFIC_00_014.wav,0.5588886752167374
5688-15787-0030,train-clean-100/5688/15787/5688-15787-0030.flac,1.0791763203124967,tr/SPSQUARE_00_008sp08.wav,0.8308198222505533
3240-131231-0014,train-clean-100/3240/131231/3240-131231-0014.flac,1.1589469399567438,tr/STRAFFIC_00_009sp12.wav,0.6265173720302913
7859-102519-0047,train-clean-100/7859/102519/7859-102519-0047.flac,1.3999003195642616,tr/SPSQUARE_00_018.wav,0.5659246518917921
254-27760-0004,train-clean-100/254/27760/254-27760-0004.flac,1.2069047218742597,tr/DKITCHEN_00_024.wav,0.7197603842651402
40-121026-0010,train-clean-100/40/121026/40-121026-0010.flac,1.0017108356713489,tr/OMEETING_00_006sp12.wav,0.5469675240029769
4640-19187-0022,train-clean-100/4640/19187/4640-19187-0022.flac,0.9656586191183616,tr/STRAFFIC_00_002.wav,0.34659779565660553
2436-2476-0037,train-clean-100/2436/2476/2436-2476-0037.flac,0.8117797119628434,tr/DLIVING_00_014.wav,0.45568128136618874
118-121721-0014,train-clean-100/118/121721/118-121721-0014.flac,1.4728032078489377,tr/TCAR_00_014sp12.wav,0.4679989585407131
5049-25947-0110,train-clean-100/5049/25947/5049-25947-0110.flac,0.888218285917154,tr/TBUS_00_017sp12.wav,0.563817865359931
254-27760-0010,train-clean-100/254/27760/254-27760-0010.flac,1.8370189242278483,tr/OOFFICE_00_025sp08.wav,0.7027990797532283
5104-33406-0012,train-clean-100/5104/33406/5104-33406-0012.flac,1.1864134452960473,tr/SPSQUARE_00_010sp08.wav,0.3636748611975102
2989-138035-0011,train-clean-100/2989/138035/2989-138035-0011.flac,1.8220680604024415,tr/DKITCHEN_00_021sp08.wav,0.42941097107458615
2002-139469-0069,train-clean-100/2002/139469/2002-139469-0069.flac,1.1060533009207298,tr/NFIELD_00_000sp08.wav,0.6514564890202895
27-124992-0037,train-clean-100/27/124992/27-124992-0037.flac,0.9936349520134121,tr/NPARK_00_026sp08.wav,0.5917536469378168
5514-19193-0000,train-clean-100/5514/19193/5514-19193-0000.flac,1.2235265338154906,tr/DKITCHEN_00_014sp08.wav,0.3676502123557104
4406-16883-0004,train-clean-100/4406/16883/4406-16883-0004.flac,1.1864787033311401,tr/PCAFETER_00_001.wav,0.4744655999312164
3526-176653-0050,train-clean-100/3526/176653/3526-176653-0050.flac,1.1974846417538063,tr/STRAFFIC_00_012.wav,0.5978877455670115
481-123720-0041,train-clean-100/481/123720/481-123720-0041.flac,1.1328720835723174,tr/OMEETING_00_006sp08.wav,0.3652236518104954
3486-166446-0011,train-clean-100/3486/166446/3486-166446-0011.flac,0.9356325138923992,tr/OMEETING_00_001sp12.wav,0.3712808084269624
8975-270782-0114,train-clean-100/8975/270782/8975-270782-0114.flac,1.548664080943034,tr/PRESTO_00_030sp12.wav,0.831526920622977
2182-181173-0037,train-clean-100/2182/181173/2182-181173-0037.flac,1.5733927492458175,tr/NRIVER_00_005sp08.wav,0.6105018339046943
2136-5143-0036,train-clean-100/2136/5143/2136-5143-0036.flac,0.7653934734568865,tr/OMEETING_00_024.wav,0.43210896076781563
3723-171631-0042,train-clean-100/3723/171631/3723-171631-0042.flac,0.8732346896234001,tr/PSTATION_00_016sp08.wav,0.8020256283991425
5049-25947-0060,train-clean-100/5049/25947/5049-25947-0060.flac,1.0576215973541363,tr/OMEETING_00_024sp12.wav,0.36768588578952077
7402-59171-0045,train-clean-100/7402/59171/7402-59171-0045.flac,1.5597226562289486,tr/TMETRO_00_002sp08.wav,0.7593247526193975
6064-56168-0006,train-clean-100/6064/56168/6064-56168-0006.flac,0.8681659682372347,tr/OOFFICE_00_030.wav,0.4584686406504076
4137-11702-0029,train-clean-100/4137/11702/4137-11702-0029.flac,1.7772237844067102,tr/NRIVER_00_020sp08.wav,0.5704487807213859
6147-34605-0040,train-clean-100/6147/34605/6147-34605-0040.flac,1.6553405411054092,tr/NRIVER_00_027.wav,0.47006802035097867
481-123720-0028,train-clean-100/481/123720/481-123720-0028.flac,1.7660302382660835,tr/PRESTO_00_027.wav,0.5212176468801466
8468-294887-0025,train-clean-100/8468/294887/8468-294887-0025.flac,1.0661750182430048,tr/DLIVING_00_032.wav,0.5293532634309531
1116-137572-0045,train-clean-100/1116/137572/1116-137572-0045.flac,1.3152070363109043,tr/TBUS_00_014.wav,0.6710021342398288
1081-125237-0020,train-clean-100/1081/125237/1081-125237-0020.flac,1.4710174941136196,tr/PCAFETER_00_013sp08.wav,0.39765566140227715
4018-103416-0023,train-clean-100/4018/103416/4018-103416-0023.flac,1.2585528529253764,tr/DKITCHEN_00_018.wav,0.3423952179834334
40-121026-0007,train-clean-100/40/121026/40-121026-0007.flac,1.4289939115113837,tr/PCAFETER_00_026sp12.wav,0.34562170823890714
1447-130550-0026,train-clean-100/1447/130550/1447-130550-0026.flac,1.4282130694774573,tr/DWASHING_00_023.wav,0.34679507912394153
6925-80680-0025,train-clean-100/6925/80680/6925-80680-0025.flac,1.2400844429658537,tr/PSTATION_00_014sp12.wav,0.35699157341468074
4051-11218-0046,train-clean-100/4051/11218/4051-11218-0046.flac,1.0120199308458726,tr/DWASHING_00_033sp08.wav,0.6991220175548128
4137-11701-0033,train-clean-100/4137/11701/4137-11701-0033.flac,1.1196054094772765,tr/OMEETING_00_027.wav,0.34586570891611546
909-131041-0001,train-clean-100/909/131041/909-131041-0001.flac,1.163718129171894,tr/NPARK_00_031sp12.wav,0.4500039968111268
1867-154075-0005,train-clean-100/1867/154075/1867-154075-0005.flac,1.1644365906180498,tr/PCAFETER_00_027sp08.wav,0.3447224264023248
3259-158083-0028,train-clean-100/3259/158083/3259-158083-0028.flac,1.3315506612457997,tr/OOFFICE_00_005sp12.wav,0.33702386443204585
8419-286676-0028,train-clean-100/8419/286676/8419-286676-0028.flac,0.9296756566643826,tr/STRAFFIC_00_020sp08.wav,0.4356301169994673
8975-270782-0041,train-clean-100/8975/270782/8975-270782-0041.flac,1.8202985347410323,tr/TBUS_00_030sp08.wav,0.5039533214711935
458-126305-0039,train-clean-100/458/126305/458-126305-0039.flac,1.684583741300525,tr/PSTATION_00_036.wav,0.5603334510230328
730-359-0035,train-clean-100/730/359/730-359-0035.flac,1.7082280527755793,tr/NPARK_00_000sp08.wav,0.34772038550274964
6531-61334-0122,train-clean-100/6531/61334/6531-61334-0122.flac,1.289363933343243,tr/DWASHING_00_000sp12.wav,0.3872153337726754
8629-261139-0067,train-clean-100/8629/261139/8629-261139-0067.flac,0.8358868157859856,tr/DKITCHEN_00_010sp12.wav,0.46194487367391757
1235-135883-0007,train-clean-100/1235/135883/1235-135883-0007.flac,1.4736033261735395,tr/STRAFFIC_00_001sp08.wav,0.8126351891195897
328-129766-0070,train-clean-100/328/129766/328-129766-0070.flac,1.035229423072651,tr/TCAR_00_020sp08.wav,0.39459973050115715
831-130746-0015,train-clean-100/831/130746/831-130746-0015.flac,1.0142122156644577,tr/NRIVER_00_013.wav,0.5184610947402982
1594-135914-0052,train-clean-100/1594/135914/1594-135914-0052.flac,1.5893931740364562,tr/DWASHING_00_000sp08.wav,0.45517314250116553
1963-142393-0030,train-clean-100/1963/142393/1963-142393-0030.flac,1.6161787734667834,tr/OHALLWAY_00_021sp12.wav,0.6407922998580772
4340-15220-0063,train-clean-100/4340/15220/4340-15220-0063.flac,1.8669598955408377,tr/STRAFFIC_00_027sp08.wav,0.4487439033525904
6181-216552-0018,train-clean-100/6181/216552/6181-216552-0018.flac,1.5698390804165567,tr/OHALLWAY_00_027sp08.wav,0.3806255432160682
6531-61334-0074,train-clean-100/6531/61334/6531-61334-0074.flac,1.827671012326327,tr/PCAFETER_00_032.wav,0.4313940445099372
39-121914-0025,train-clean-100/39/121914/39-121914-0025.flac,1.1499268562442437,tr/PSTATION_00_024sp12.wav,0.3959898656941377
2989-138028-0018,train-clean-100/2989/138028/2989-138028-0018.flac,1.169198807055617,tr/DWASHING_00_014sp12.wav,0.5811331285007679
374-180299-0001,train-clean-100/374/180299/374-180299-0001.flac,0.784784120019233,tr/PCAFETER_00_008sp08.wav,0.4614738191566876
6078-54013-0024,train-clean-100/6078/54013/6078-54013-0024.flac,1.5786567552780595,tr/TMETRO_00_022sp12.wav,0.7203685505007437
5867-48852-0041,train-clean-100/5867/48852/5867-48852-0041.flac,1.3574695254565559,tr/SPSQUARE_00_019.wav,0.6484980132283212
2836-5355-0044,train-clean-100/2836/5355/2836-5355-0044.flac,0.9871543817379241,tr/PRESTO_00_033sp12.wav,0.6889805983952209
2691-156750-0021,train-clean-100/2691/156750/2691-156750-0021.flac,1.7260395940687743,tr/SPSQUARE_00_006sp12.wav,0.38211234995222426
1578-6379-0042,train-clean-100/1578/6379/1578-6379-0042.flac,1.160209713835907,tr/PCAFETER_00_005.wav,0.6482606519417924
1235-135884-0033,train-clean-100/1235/135884/1235-135884-0033.flac,1.2240616765421826,tr/SPSQUARE_00_008sp12.wav,0.5664631123636193
4014-186183-0011,train-clean-100/4014/186183/4014-186183-0011.flac,0.9947281810861487,tr/TCAR_00_008sp12.wav,0.7459636337823745
2843-152918-0078,train-clean-100/2843/152918/2843-152918-0078.flac,1.1159590494111444,tr/TBUS_00_025.wav,0.442412846788905
118-47824-0032,train-clean-100/118/47824/118-47824-0032.flac,0.8629212247116429,tr/NRIVER_00_015.wav,0.5275669609367607
6476-57446-0087,train-clean-100/6476/57446/6476-57446-0087.flac,1.0486305625559509,tr/TBUS_00_032.wav,0.7604582184089436
201-122255-0008,train-clean-100/201/122255/201-122255-0008.flac,1.8839905833286417,tr/TCAR_00_020sp12.wav,0.640543542363643
2002-139469-0070,train-clean-100/2002/139469/2002-139469-0070.flac,1.132596596459696,tr/TCAR_00_004sp08.wav,0.44995703082739996
3235-28452-0014,train-clean-100/3235/28452/3235-28452-0014.flac,0.9845237064115119,tr/OOFFICE_00_022sp08.wav,0.7059787493458183
5104-33407-0019,train-clean-100/5104/33407/5104-33407-0019.flac,1.5850547849989407,tr/NPARK_00_022.wav,0.7028635150993074
39-121915-0026,train-clean-100/39/121915/39-121915-0026.flac,1.080340911462246,tr/TCAR_00_004.wav,0.44088317457772336
6081-41998-0043,train-clean-100/6081/41998/6081-41998-0043.flac,1.402073395762231,tr/PSTATION_00_026sp12.wav,0.6960664482964324
254-127705-0006,train-clean-100/254/127705/254-127705-0006.flac,1.648389031538397,tr/PSTATION_00_026.wav,0.3761290387619172
211-122442-0027,train-clean-100/211/122442/211-122442-0027.flac,0.8363342913494497,tr/DKITCHEN_00_031.wav,0.4485842291890923
2007-132570-0039,train-clean-100/2007/132570/2007-132570-0039.flac,1.0627429190711555,tr/NPARK_00_003sp12.wav,0.5124396753789664
2764-36617-0019,train-clean-100/2764/36617/2764-36617-0019.flac,1.0469593368057881,tr/SPSQUARE_00_010sp12.wav,0.559357467841582
374-180299-0005,train-clean-100/374/180299/374-180299-0005.flac,1.403942135945758,tr/TCAR_00_011.wav,0.4616934584295138
3374-298025-0022,train-clean-100/3374/298025/3374-298025-0022.flac,1.8028173364183968,tr/OMEETING_00_007sp12.wav,0.7636125312393172
6925-80680-0053,train-clean-100/6925/80680/6925-80680-0053.flac,0.944361911482284,tr/SPSQUARE_00_033.wav,0.591873094083291
322-124146-0027,train-clean-100/322/124146/322-124146-0027.flac,1.457948585642535,tr/OMEETING_00_004sp12.wav,0.6144742801378082
200-124139-0020,train-clean-100/200/124139/200-124139-0020.flac,1.3197327983677736,tr/PRESTO_00_029sp08.wav,0.4672409362308202
1963-142393-0001,train-clean-100/1963/142393/1963-142393-0001.flac,1.1954485461946074,tr/STRAFFIC_00_023.wav,0.831455784235671
446-123501-0045,train-clean-100/446/123501/446-123501-0045.flac,1.1144235734113084,tr/PRESTO_00_011.wav,0.5350864301804322
730-359-0031,train-clean-100/730/359/730-359-0031.flac,1.1833838813352515,tr/TBUS_00_004sp12.wav,0.6762407385492747
8975-270782-0108,train-clean-100/8975/270782/8975-270782-0108.flac,1.150725562833398,tr/SPSQUARE_00_034sp08.wav,0.3945569445650439
7800-283493-0038,train-clean-100/7800/283493/7800-283493-0038.flac,1.9443565399432425,tr/OOFFICE_00_025sp12.wav,0.8174655120169536
89-219-0059,train-clean-100/89/219/89-219-0059.flac,1.414844971023412,tr/OOFFICE_00_025.wav,0.43842574271980855
1246-124548-0008,train-clean-100/1246/124548/1246-124548-0008.flac,1.407771741805827,tr/OHALLWAY_00_022sp08.wav,0.4286212385196153
163-122947-0014,train-clean-100/163/122947/163-122947-0014.flac,1.1127850130442773,tr/NPARK_00_014sp08.wav,0.7454848101691697
6078-54013-0078,train-clean-100/6078/54013/6078-54013-0078.flac,1.0201889128113804,tr/OOFFICE_00_018.wav,0.3949542614414723
125-121124-0020,train-clean-100/125/121124/125-121124-0020.flac,1.0863375545591711,tr/TMETRO_00_022sp08.wav,0.5346827733530812
83-11691-0018,train-clean-100/83/11691/83-11691-0018.flac,0.8560199236653606,tr/SPSQUARE_00_032sp12.wav,0.35362729385779706
1502-122619-0069,train-clean-100/1502/122619/1502-122619-0069.flac,1.048329008787956,tr/PRESTO_00_006.wav,0.5053565007907418
6078-54007-0030,train-clean-100/6078/54007/6078-54007-0030.flac,1.3954048877866383,tr/SPSQUARE_00_018sp12.wav,0.6574968866481008
5192-19397-0059,train-clean-100/5192/19397/5192-19397-0059.flac,1.2316502237979632,tr/PCAFETER_00_003sp12.wav,0.5258849380531687
8465-246940-0011,train-clean-100/8465/246940/8465-246940-0011.flac,1.7042072155630128,tr/NPARK_00_035sp12.wav,0.7486520356515453
481-123719-0004,train-clean-100/481/123719/481-123719-0004.flac,1.17465406605687,tr/NPARK_00_025sp08.wav,0.7511237387618129
1447-130552-0004,train-clean-100/1447/130552/1447-130552-0004.flac,0.9429171221112977,tr/STRAFFIC_00_013sp08.wav,0.6760469006127056
5514-19192-0039,train-clean-100/5514/19192/5514-19192-0039.flac,1.633765286175475,tr/SPSQUARE_00_012.wav,0.4424122917991144
1355-39947-0046,train-clean-100/1355/39947/1355-39947-0046.flac,1.3729179761778147,tr/NFIELD_00_017sp12.wav,0.5945825230725471
1246-124550-0039,train-clean-100/1246/124550/1246-124550-0039.flac,1.0614787615777908,tr/NPARK_00_003sp08.wav,0.5400454752291896
4014-186175-0007,train-clean-100/4014/186175/4014-186175-0007.flac,0.8968911720524152,tr/DKITCHEN_00_013.wav,0.6053309723659241
1502-122619-0024,train-clean-100/1502/122619/1502-122619-0024.flac,1.8888259558053475,tr/OHALLWAY_00_015sp08.wav,0.7063234551059817
2007-132570-0049,train-clean-100/2007/132570/2007-132570-0049.flac,1.3301394544006617,tr/TBUS_00_010.wav,0.40857243557207323
1116-132851-0010,train-clean-100/1116/132851/1116-132851-0010.flac,1.0407641716140532,tr/PSTATION_00_013.wav,0.6585281706219999
730-360-0039,train-clean-100/730/360/730-360-0039.flac,0.9370992851522806,tr/TMETRO_00_028sp12.wav,0.3934881577008778
911-128684-0087,train-clean-100/911/128684/911-128684-0087.flac,1.1490062009752762,tr/STRAFFIC_00_032sp12.wav,0.7002468910932402
3214-167602-0011,train-clean-100/3214/167602/3214-167602-0011.flac,1.1548350751074048,tr/OMEETING_00_034sp12.wav,0.5857483888271953
7635-105409-0041,train-clean-100/7635/105409/7635-105409-0041.flac,1.0507115897987236,tr/OHALLWAY_00_023sp08.wav,0.6933083940372303
211-122442-0078,train-clean-100/211/122442/211-122442-0078.flac,0.8424994230219203,tr/NRIVER_00_009sp08.wav,0.4200675612409052
3235-28452-0019,train-clean-100/3235/28452/3235-28452-0019.flac,1.129255114544672,tr/OHALLWAY_00_023sp12.wav,0.4612097758532479
5339-14133-0040,train-clean-100/5339/14133/5339-14133-0040.flac,0.819942345142986,tr/SPSQUARE_00_017sp08.wav,0.39929933943795626
1594-135914-0100,train-clean-100/1594/135914/1594-135914-0100.flac,0.8295267748981682,tr/OMEETING_00_002sp08.wav,0.43397892921325854
6925-80680-0007,train-clean-100/6925/80680/6925-80680-0007.flac,0.9593032875978543,tr/TMETRO_00_034sp08.wav,0.5155551171548236
3526-176653-0038,train-clean-100/3526/176653/3526-176653-0038.flac,1.8014442362005862,tr/DLIVING_00_029sp08.wav,0.7302771065226128
5514-19192-0013,train-clean-100/5514/19192/5514-19192-0013.flac,1.558752349878266,tr/TMETRO_00_005.wav,0.4403804522612439
3526-175658-0015,train-clean-100/3526/175658/3526-175658-0015.flac,1.717599767642405,tr/DLIVING_00_001.wav,0.6170450994601756
374-180298-0046,train-clean-100/374/180298/374-180298-0046.flac,1.385510391680779,tr/SPSQUARE_00_003sp12.wav,0.5775823909879811
4406-16882-0036,train-clean-100/4406/16882/4406-16882-0036.flac,1.0640780188793302,tr/PCAFETER_00_025.wav,0.4876466377140844
5652-39938-0054,train-clean-100/5652/39938/5652-39938-0054.flac,0.8880068056200857,tr/PSTATION_00_008sp08.wav,0.8007375303733762
7264-92310-0008,train-clean-100/7264/92310/7264-92310-0008.flac,1.531085012714671,tr/OMEETING_00_023sp12.wav,0.7828968303348158
6209-34599-0028,train-clean-100/6209/34599/6209-34599-0028.flac,1.2382480811828585,tr/TCAR_00_030.wav,0.5456955008587101
2952-410-0050,train-clean-100/2952/410/2952-410-0050.flac,1.6940574791215017,tr/DLIVING_00_012sp08.wav,0.46746413434987355
211-122442-0077,train-clean-100/211/122442/211-122442-0077.flac,0.9127261526984178,tr/SPSQUARE_00_027sp08.wav,0.7581330664390229
328-129766-0044,train-clean-100/328/129766/328-129766-0044.flac,0.9969813542687255,tr/SPSQUARE_00_009.wav,0.678470821994972
1447-130550-0022,train-clean-100/1447/130550/1447-130550-0022.flac,0.925912400328659,tr/NRIVER_00_028.wav,0.5571583777112004
1594-135914-0040,train-clean-100/1594/135914/1594-135914-0040.flac,1.8101462013146936,tr/NRIVER_00_007sp08.wav,0.3647028795382932
3374-298026-0046,train-clean-100/3374/298026/3374-298026-0046.flac,1.578891624048448,tr/PCAFETER_00_016.wav,0.386786849818546
5322-7678-0009,train-clean-100/5322/7678/5322-7678-0009.flac,1.2486717357111237,tr/OOFFICE_00_020sp08.wav,0.5227168744217578
1363-135842-0011,train-clean-100/1363/135842/1363-135842-0011.flac,0.961981715234065,tr/OOFFICE_00_018sp12.wav,0.6570480818072991
8088-284756-0080,train-clean-100/8088/284756/8088-284756-0080.flac,1.8018365128390943,tr/DKITCHEN_00_022.wav,0.4108277013936945
198-209-0038,train-clean-100/198/209/198-209-0038.flac,1.240092849787928,tr/OHALLWAY_00_024.wav,0.40068178092589485
1578-140045-0020,train-clean-100/1578/140045/1578-140045-0020.flac,0.9525843879410122,tr/SPSQUARE_00_009sp12.wav,0.5353660662496451
